LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2013,1.919,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2014,1.916,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2015,1.912,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2016,1.832,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2017,1.832,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2018,1.775,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2019,1.73,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2020,1.72,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2021,1.709,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2022,1.698,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2023,1.686,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2024,1.675,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2025,1.664,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2026,1.652,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2027,1.639,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2028,1.627,
Nigeria,MEATCONSUMP,SHEEP,KG_CAP,A,2029,1.615,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,1990,4.334,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,1991,4.398,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,1992,4.498,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,1993,4.603,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,1994,4.716,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,1995,4.826,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,1996,3.984,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,1997,4.484,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,1998,4.477,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,1999,4.481,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2000,4.477,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2001,4.489,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2002,4.505,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2003,4.507,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2004,4.538,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2005,4.566,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2006,5.816,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2007,5.862,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2008,5.887,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2009,5.944,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2010,5.999,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2011,6.078,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2012,6.108,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2013,6.194,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2014,6.228,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2015,6.266,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2016,6.385,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2017,6.514,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2018,6.451,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2019,6.391,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2020,6.422,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2021,6.469,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2022,6.51,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2023,6.55,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2024,6.588,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2025,6.628,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2026,6.666,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2027,6.703,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2028,6.741,
Pakistan,MEATCONSUMP,BEEF,KG_CAP,A,2029,6.779,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,1990,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,1991,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,1992,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,1993,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,1994,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,1995,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,1996,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,1997,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,1998,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,1999,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2000,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2001,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2002,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2003,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2004,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2005,0.001,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2006,0.001,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2007,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2008,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2009,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2010,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2011,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2012,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2013,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2014,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2015,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2016,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2017,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2018,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2019,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2020,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2021,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2022,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2023,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2024,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2025,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2026,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2027,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2028,0,
Pakistan,MEATCONSUMP,PIG,KG_CAP,A,2029,0,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,1990,1.313,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,1991,1.231,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,1992,1.34,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,1993,2.03,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,1994,2.207,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,1995,2.239,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,1996,2.513,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,1997,2.67,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,1998,1.921,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,1999,2.046,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2000,2.109,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2001,2.138,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2002,2.189,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2003,2.248,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2004,2.237,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2005,2.224,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2006,2.9,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2007,3.067,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2008,3.257,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2009,3.484,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2010,3.78,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2011,4.005,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2012,4.223,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2013,4.457,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2014,4.785,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2015,5.123,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2016,5.469,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2017,5.819,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2018,6.176,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2019,6.578,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2020,6.621,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2021,6.667,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2022,6.716,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2023,6.769,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2024,6.825,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2025,6.884,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2026,6.947,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2027,7.013,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2028,7.083,
Pakistan,MEATCONSUMP,POULTRY,KG_CAP,A,2029,7.156,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,1990,3.955,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,1991,4.125,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,1992,4.301,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,1993,4.484,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,1994,4.68,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,1995,4.894,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,1996,3.029,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,1997,2.959,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,1998,2.96,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,1999,2.959,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2000,2.946,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2001,2.974,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2002,2.988,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2003,2.987,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2004,2.996,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2005,3.011,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2006,2.201,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2007,2.2,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2008,2.207,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2009,2.194,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2010,2.177,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2011,2.159,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2012,2.151,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2013,2.21,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2014,2.187,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2015,2.178,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2016,2.091,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2017,2.086,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2018,2.058,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2019,2.028,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2020,2.018,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2021,2.009,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2022,2.001,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2023,1.993,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2024,1.986,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2025,1.979,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2026,1.973,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2027,1.968,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2028,1.963,
Pakistan,MEATCONSUMP,SHEEP,KG_CAP,A,2029,1.958,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,1990,14.26,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,1991,28.434,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,1992,31.769,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,1993,29.731,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,1994,29.124,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,1995,29.971,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,1996,28.547,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,1997,27.789,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,1998,26.481,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,1999,30.244,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2000,23.977,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2001,22.475,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2002,27.416,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2003,22.708,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2004,13.325,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2005,8.634,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2006,9.424,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2007,10.172,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2008,10.299,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2009,10.061,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2010,9.298,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2011,18.672,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2012,7.965,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2013,9.305,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2014,11.714,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2015,9.808,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2016,11.692,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2017,14.143,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2018,12.718,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2019,12.05,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2020,12.034,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2021,12.095,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2022,12.147,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2023,12.186,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2024,12.191,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2025,12.19,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2026,12.175,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2027,12.159,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2028,12.149,
Paraguay,MEATCONSUMP,BEEF,KG_CAP,A,2029,12.138,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,1990,21.868,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,1991,21.748,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,1992,22.257,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,1993,21.774,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,1994,21.436,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,1995,21.325,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,1996,18.596,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,1997,18.491,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,1998,18.306,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,1999,18.111,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2000,23.141,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2001,20.709,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2002,21.326,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2003,11.722,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2004,21.326,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2005,20.317,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2006,20.47,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2007,19.329,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2008,18.505,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2009,18.382,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2010,20.282,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2011,20.593,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2012,20.714,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2013,21.247,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2014,21.472,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2015,21.668,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2016,21.9,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2017,21.831,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2018,21.639,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2019,21.561,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2020,21.479,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2021,21.584,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2022,21.629,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2023,21.711,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2024,21.77,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2025,21.823,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2026,21.878,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2027,21.932,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2028,21.984,
Paraguay,MEATCONSUMP,PIG,KG_CAP,A,2029,22.043,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,1990,5.163,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,1991,3.788,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,1992,4.003,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,1993,4.284,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,1994,5.838,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,1995,6.246,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,1996,6.231,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,1997,6.473,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,1998,6.579,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,1999,7.106,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2000,5.79,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2001,6.214,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2002,6.105,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2003,6.112,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2004,6.64,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2005,6.531,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2006,6.968,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2007,4.59,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2008,5.521,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2009,5.33,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2010,5.109,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2011,5.686,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2012,5.782,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2013,5.915,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2014,5.893,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2015,5.828,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2016,5.537,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2017,5.347,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2018,5.298,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2019,5.35,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2020,5.339,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2021,5.334,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2022,5.318,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2023,5.31,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2024,5.295,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2025,5.281,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2026,5.267,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2027,5.251,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2028,5.236,
Paraguay,MEATCONSUMP,POULTRY,KG_CAP,A,2029,5.221,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.715,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.678,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.643,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.634,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.626,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.58,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.566,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.562,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.586,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.582,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.542,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.529,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.523,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.508,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.565,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.499,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.509,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.485,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.466,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.493,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.509,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.513,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.518,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.517,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.515,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.49,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.514,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.515,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.502,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.495,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.493,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.49,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2022,0.488,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2023,0.485,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2024,0.483,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2025,0.48,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2026,0.477,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2027,0.474,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2028,0.472,
Paraguay,MEATCONSUMP,SHEEP,KG_CAP,A,2029,0.469,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,1990,3.96,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,1991,3.755,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,1992,3.533,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,1993,3.413,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,1994,3.185,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,1995,3.388,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,1996,3.419,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,1997,3.625,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,1998,3.638,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,1999,3.816,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2000,3.602,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2001,3.554,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2002,3.652,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2003,3.758,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2004,3.846,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2005,4.029,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2006,4.165,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2007,4.16,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2008,4.097,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2009,4.077,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2010,4.22,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2011,4.328,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2012,4.449,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2013,4.568,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2014,4.563,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2015,4.506,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2016,4.368,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2017,4.229,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2018,4.242,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2019,4.21,
Peru,MEATCONSUMP,BEEF,KG_CAP,A,2020,4.143,
